"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @AdvoBarryRoux: In 1978, Kempes missed a penalty for Argentina in the third game, Argentina won #FIFAWorldCup 

In 1986, Maradona missed…",FALSE,0,NA,2022-12-01 05:01:15,FALSE,NA,"1598180403336327168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Awonke_MQ",25,TRUE,FALSE,NA,NA
"RT @RoyNemer: I never want to hear or read anyone, especially ""pundits"" ask why Nicolás Otamendi is starting or playing for Argentina. If y…",FALSE,0,NA,2022-12-01 05:01:14,FALSE,NA,"1598180399284617216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_am_olowo",396,TRUE,FALSE,NA,NA
"RT @FabrizioRomano: #Qatar2022 🚨📑⤵️

▫️ Netherlands-USA

▫️ Argentina-Australia 

▫️ France-Poland

▫️ England-Senegal",FALSE,0,NA,2022-12-01 05:01:13,FALSE,NA,"1598180395379740672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joseph_dosanto",5849,TRUE,FALSE,NA,NA
"RT @HasbullaHive: Argentina is ready https://t.co/ZLGfdg2ilQ",FALSE,0,NA,2022-12-01 05:01:13,FALSE,NA,"1598180394272460801",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JuaanCruuz70",3588,TRUE,FALSE,NA,NA
"RT @EdmundOris: Messi missing the penalty so that they can’t say…

“Argentina qualified because of a dubious penalty”

He’s the grand chess…",FALSE,0,NA,2022-12-01 05:01:12,FALSE,NA,"1598180391739076608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jock_bail",333,TRUE,FALSE,NA,NA
"RT @RdScouting: 🇦🇷 Enzo Fernandez vs Poland

80 minutes
1 assist
99 touches (2nd among Argentina)
86/94 accurate passes (91%)
10 passes int…",FALSE,0,NA,2022-12-01 05:01:12,FALSE,NA,"1598180391013453824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__Tshepo",59,TRUE,FALSE,NA,NA
"RT @nasiruddin419: This is the power of football fans Bangladesh and Argentina 
#Argentina #ArgentinavsPoland2022 #FIFAWorldCup #FIFAWorldC…",FALSE,0,NA,2022-12-01 05:01:10,FALSE,NA,"1598180382985576448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kandidatte",10,TRUE,FALSE,NA,NA
"Though I like football and Argentina is my fav team,I hardly watch the WC matches.Don't read sports page of newspap… https://t.co/fzT3mXlMqj",FALSE,5,NA,2022-12-01 05:01:09,TRUE,NA,"1598180379185545216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ravanatalks",0,FALSE,FALSE,NA,NA
"RT @1boreen_ye: In 1978, Kempes missed a penalty for Argentina in the third game, Argentina won #FIFAWorldCup  

In 1986, Maradona missed a…",FALSE,0,NA,2022-12-01 05:01:06,FALSE,NA,"1598180365201707008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheAlbertGuyo",14,TRUE,FALSE,NA,NA
"RT @RoyNemer: Lionel Messi: ""Diego would be happy. He was always happy about the nice things that happen to the Argentina national team and…",FALSE,0,NA,2022-12-01 05:01:05,FALSE,NA,"1598180362688995328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AKKIGOVARDHANR2",348,TRUE,FALSE,NA,NA
"RT @ESPNFC: Julián Álvarez starts alongside Lionel Messi with Argentina's World Cup dreams on the line 🇦🇷

It wasn't too long ago that he w…",FALSE,0,NA,2022-12-01 05:01:04,FALSE,NA,"1598180358574456835",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_oluxtain",1750,TRUE,FALSE,NA,NA
"""I want to apologize to Messi and the people of Argentina"" https://t.co/StCtypEUFo",FALSE,9,NA,2022-12-01 05:01:04,FALSE,NA,"1598180356640968705",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","TMZ_Sports",2,FALSE,FALSE,NA,NA
"""I want to apologize to Messi and the people of Argentina"" https://t.co/u8pIkRhZRz",FALSE,69,NA,2022-12-01 05:01:04,FALSE,NA,"1598180356309540865",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","TMZ",12,FALSE,FALSE,NA,NA
"RT @FabrizioRomano: #Qatar2022 🚨📑⤵️

▫️ Netherlands-USA

▫️ Argentina-Australia 

▫️ France-Poland

▫️ England-Senegal",FALSE,0,NA,2022-12-01 05:01:03,FALSE,NA,"1598180354267152384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeingOlidAhmed",5849,TRUE,FALSE,NA,NA
"RT @AdvoBarryRoux: In 1978, Kempes missed a penalty for Argentina in the third game, Argentina won #FIFAWorldCup 

In 1986, Maradona missed…",FALSE,0,NA,2022-12-01 05:01:02,FALSE,NA,"1598180350198358016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Malemela94",25,TRUE,FALSE,NA,NA
"RT @brfootball: Argentina can assure their spot in the last 16 with a win. Anything else and things get dicey. 

Robert Lewandowski stands…",FALSE,0,NA,2022-12-01 05:01:02,FALSE,NA,"1598180346734206978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_jrrm_",698,TRUE,FALSE,NA,NA
"RT @pbtips_: Argentina 1-2 Win ❌
Messi, Alvarez ✅&amp; Lewandowski to score 

Mexico 1-2 Win ✅
Henry Martin ✅&amp; Al Dawsari ✅to score",FALSE,0,NA,2022-12-01 05:01:01,FALSE,NA,"1598180342338551808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayzedahmad234",20,TRUE,FALSE,NA,NA
"RT @KaosarKhan15: @FIFAcom @afa 
#Argentina win celebration from Jagannath University, Bangladesh https://t.co/6qjbY9htGy",FALSE,0,NA,2022-12-01 05:01:00,FALSE,NA,"1598180340572749827",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kandidatte",195,TRUE,FALSE,NA,NA
"#FIFAWorldCup; #Argentina  coach Scaloni said, Everyone is hard to beat at World Cup #kalingatv 
https://t.co/53jw67xXCy",FALSE,2,NA,2022-12-01 05:00:59,FALSE,NA,"1598180337531514881",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kalingatv",0,FALSE,FALSE,NA,NA
"RT @RoyNemer: Lionel Messi: ""Diego would be happy. He was always happy about the nice things that happen to the Argentina national team and…",FALSE,0,NA,2022-12-01 05:00:58,FALSE,NA,"1598180333349838848",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TaysMark93",348,TRUE,FALSE,NA,NA
"RT @Desmund_Oris: Argentina through to the R16 topping their group also despite suffering a setback in their opening game to Saudi Arabia.…",FALSE,0,NA,2022-12-01 05:00:58,FALSE,NA,"1598180333349793792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bobby____jay",24,TRUE,FALSE,NA,NA
"RT @MEXC_Global: Choose the team you think would win! 10 winners will be picked to get $5 ⤵️

#Argentina #Poland #FIFAWorldCup",FALSE,0,NA,2022-12-01 05:00:57,FALSE,NA,"1598180329453670401",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Meheraj53162518",684,TRUE,FALSE,NA,NA
"RT @habib27645001: #argentinavspoland  #Messi𓃵 #Argentina #ARGvsPOL @4getDesusupons @ArgentinaMFA @psginfotv  
We won tha match 🇦🇷🇦🇷 
 Goll…",FALSE,0,NA,2022-12-01 05:00:57,FALSE,NA,"1598180327121645569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rajendr54963536",1,TRUE,FALSE,NA,NA
"RT @TrollFootball: Argentina top their group and face Australia in the next round https://t.co/lpGuenA412",FALSE,0,NA,2022-12-01 05:00:57,FALSE,NA,"1598180325943037953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MerrowKabelo",1162,TRUE,FALSE,NA,NA
"RT @MEXC_Global: Argentina🇦🇷 vs Poland🇵🇱 #WorldCup2022 

5ppl * $10:
🔹Follow @MEXC_Global
🔹Like, RT &amp; share with 5 friends
🔹Complete regist…",FALSE,0,NA,2022-12-01 05:00:54,FALSE,NA,"1598180314932994048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GaziSahedulla",809,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: PENALTY FOR ARGENTINA!",FALSE,0,NA,2022-12-01 05:00:54,FALSE,NA,"1598180313544667136",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RobelSc96508432",659,TRUE,FALSE,NA,NA
"RT @1boreen_ye: In 1978, Kempes missed a penalty for Argentina in the third game, Argentina won #FIFAWorldCup  

In 1986, Maradona missed a…",FALSE,0,NA,2022-12-01 05:00:54,FALSE,NA,"1598180313108471809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NsanjiFinest",14,TRUE,FALSE,NA,NA
"RT @__Sharyf: If Argentina beat Australia in the round of 16  who are they meeting in the quarterfinals?",FALSE,0,NA,2022-12-01 05:00:52,FALSE,NA,"1598180307509084161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BIG__48",122,TRUE,FALSE,NA,NA
"RT @FabrizioRomano: #Qatar2022 🚨📑⤵️

▫️ Netherlands-USA

▫️ Argentina-Australia 

▫️ France-Poland

▫️ England-Senegal",FALSE,0,NA,2022-12-01 05:00:52,FALSE,NA,"1598180307253219328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ditsele89",5849,TRUE,FALSE,NA,NA
"RT @FabrizioRomano: #Qatar2022 🚨📑⤵️

▫️ Netherlands-USA

▫️ Argentina-Australia 

▫️ France-Poland

▫️ England-Senegal",FALSE,0,NA,2022-12-01 05:00:52,FALSE,NA,"1598180305751326721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","onyekapray",5849,TRUE,FALSE,NA,NA
"@Mus6d inshallah if saudi can beat argentina then morocco can win world cup 🙏 i was surprised australia beat denmark too sm miracles",FALSE,1,"Mus6d",2022-12-01 05:00:51,FALSE,"1598177995566391296","1598180302018719744","1460265060262158339","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mangomunchmmm",0,FALSE,FALSE,NA,NA
"RT @xtratimeindia: FIFA World Cup 2022: Mac Allister, Alvarez strikes take Argentina into Rd 16; Messi misses’ penalty 
#Qatar2022   #Messi…",FALSE,0,NA,2022-12-01 05:00:51,FALSE,NA,"1598180301519261697",NA,"<a href=""https://www.oes.edu/"" rel=""nofollow"">Annie_Cheng</a>","Annie_Cheng9",1,TRUE,FALSE,NA,NA
"RT @MinozDArgentina: The Minoz of Argentina we love you to the sky @ActorLeeMinHo
@machi @yukomin_912mj @ps_minho @brunette931 @LMHpachinko…",FALSE,0,NA,2022-12-01 05:00:48,FALSE,NA,"1598180288873791489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ps_minho",30,TRUE,FALSE,NA,NA
"RT @Camaverde_: Argentina after having the easiest WC group will face Australia in the R16 😭",FALSE,0,NA,2022-12-01 05:00:48,FALSE,NA,"1598180288169136128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Concentrao7",52,TRUE,FALSE,NA,NA
"RT @TaylorSwiftChar: 🇦🇷Argentina diario de cultura top 10 albums:

#1. MIDNIGHTS (MOONSTONE BLUE EDITION) 
#2. Folklore [=]
#3. MIDNIGHTS (…",FALSE,0,NA,2022-12-01 05:00:46,FALSE,NA,"1598180281244155905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","justanonymus_",18,TRUE,FALSE,NA,NA
"RT @TrollFootball: Argentina top their group and face Australia in the next round https://t.co/lpGuenA412",FALSE,0,NA,2022-12-01 05:00:45,FALSE,NA,"1598180276433481730",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","D1mm6",1162,TRUE,FALSE,NA,NA
"RT @sakpo0007_: Messi almost sent Argentina out of the World Cup with that penalty loss, if not for Allister &amp; Alvarez. Once again we're wi…",FALSE,0,NA,2022-12-01 05:00:44,FALSE,NA,"1598180274374074369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrinceForeign2",83,TRUE,FALSE,NA,NA
"RT @FCBarcelona: 🇵🇱 Robert Lewandowski and Poland fall to Argentina but are through to the last 16! 💪🔵🔴 #FIFAWorldCup https://t.co/dW6vRolz…",FALSE,0,NA,2022-12-01 05:00:44,FALSE,NA,"1598180271962132480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sam_asia",366,TRUE,FALSE,NA,NA
"RT @Football__Tweet: 📅 1978: Mario Kempes missed a penalty for Argentina in the 3rd game 

🏆 They win the World Cup

📅 1986: Diego Maradona…",FALSE,0,NA,2022-12-01 05:00:43,FALSE,NA,"1598180268778872832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Agichana",903,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: The Argentina dream lives on 🇦🇷

#FIFAWorldCup #Qatar2022 https://t.co/j1bcuTv70H",FALSE,0,NA,2022-12-01 05:00:42,FALSE,NA,"1598180265536503808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","messiedri",1401,TRUE,FALSE,NA,NA
"@johndough2018 @BlackYellow Saudi Arabia only manage to beat Vietnam 1-0  before qualifying for WC, the same Arab team that beat Argentina..",FALSE,0,"johndough2018",2022-12-01 05:00:40,FALSE,"1598154126680260608","1598180255021551616","2334393696","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roy2lips",0,FALSE,FALSE,NA,NA
"@JayAH985 Tell that to Argentina and Belgium and even Germany lol",FALSE,0,"JayAH985",2022-12-01 05:00:38,FALSE,"1598179393733824512","1598180249082003457","3830211432","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DouglasJr23",0,FALSE,FALSE,NA,NA
"Now playing B-2.mp3 by   #badbunny #mega #lamega #nuevamega #megaradio #radiomega #musica #megamezcla… https://t.co/rutir6GWS5",FALSE,0,NA,2022-12-01 05:00:38,TRUE,NA,"1598180247912022016",NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>","puramusica247",0,FALSE,FALSE,NA,NA
"RT @AdvoBarryRoux: In 1978, Kempes missed a penalty for Argentina in the third game, Argentina won #FIFAWorldCup 

In 1986, Maradona missed…",FALSE,0,NA,2022-12-01 05:00:38,FALSE,NA,"1598180246561632258",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moedeemlu",25,TRUE,FALSE,NA,NA
"RT @AdvoBarryRoux: In 1978, Kempes missed a penalty for Argentina in the third game, Argentina won #FIFAWorldCup 

In 1986, Maradona missed…",FALSE,0,NA,2022-12-01 05:00:37,FALSE,NA,"1598180245420793856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SYDNEY25K",25,TRUE,FALSE,NA,NA
"RT @cr7raprhymes: Argentina play Australia? 😭😭

Bro Messi is seriously the luckiest player of all time wtfff 😭😭",FALSE,0,NA,2022-12-01 05:00:36,FALSE,NA,"1598180241121628161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gugu_Dayone",435,TRUE,FALSE,NA,NA
"RT @RoyNemer: Lionel Messi: ""Diego would be happy. He was always happy about the nice things that happen to the Argentina national team and…",FALSE,0,NA,2022-12-01 05:00:36,FALSE,NA,"1598180240979030016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_am_olowo",348,TRUE,FALSE,NA,NA
"RT @goal: ARGENTINA ARE THROUGH TO THE KNOCKOUT STAGES 🇦🇷 https://t.co/FFDUJuoiDx",FALSE,0,NA,2022-12-01 05:00:34,FALSE,NA,"1598180230161928193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ISidhaartha",3215,TRUE,FALSE,NA,NA
"@ESPNFC I didn't even realize that he played last night 🤣 in fact, it was Argentina vs Wojciech Szczęsny, the rest… https://t.co/ogrhEOuU43",FALSE,0,"ESPNFC",2022-12-01 05:00:34,TRUE,"1598061967700361233","1598180230048501761","18091004","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sherahn",0,FALSE,FALSE,NA,NA
"RT @UsherKomugisha: Julian Alvarez met his idol Messi and his childhood dream was to play with him. He has just scored to double Argentina’…",FALSE,0,NA,2022-12-01 05:00:33,FALSE,NA,"1598180225984364544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayzedahmad234",83,TRUE,FALSE,NA,NA
"RT @goal: ARGENTINA ARE THROUGH TO THE KNOCKOUT STAGES 🇦🇷 https://t.co/FFDUJuoiDx",FALSE,0,NA,2022-12-01 05:00:30,FALSE,NA,"1598180216392028160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sfmfarish996",3215,TRUE,FALSE,NA,NA
"RT @brfootball: Argentina initiate phase two at the World Cup 🇦🇷 https://t.co/Iy0hAkHkEb",FALSE,0,NA,2022-12-01 05:00:28,FALSE,NA,"1598180203901382657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Valdez3obamaa",2607,TRUE,FALSE,NA,NA
"If Argentina hadn't won, we,Messi fans, would be receiving stray bullets from all corners",FALSE,12,NA,2022-12-01 05:00:27,FALSE,NA,"1598180200243953665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tron_2121",2,FALSE,FALSE,NA,NA
"RT @vaibhav_hatwal: Gudmrng only to Argentina fans https://t.co/CAT4RIwYAC",FALSE,0,NA,2022-12-01 05:00:25,FALSE,NA,"1598180193184935938",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rolucksbin",2,TRUE,FALSE,NA,NA
"RT @MikhaeIII: A group of a Saudi, this Mexico and this Poland. 

R16 against Australia 

Quarters of a mid Netherlands or the United State…",FALSE,0,NA,2022-12-01 05:00:25,FALSE,NA,"1598180192148951041",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_vignxh_",145,TRUE,FALSE,NA,NA
"RT @goal: The perfect reward for scoring your first Argentina goal 😁 https://t.co/qUUKO4ufFQ",FALSE,0,NA,2022-12-01 05:00:24,FALSE,NA,"1598180189674278912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HillaryMutai_",697,TRUE,FALSE,NA,NA
"RT @RoyNemer: Lionel Messi: ""Diego would be happy. He was always happy about the nice things that happen to the Argentina national team and…",FALSE,0,NA,2022-12-01 05:00:24,FALSE,NA,"1598180187606487041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kwaku_2",348,TRUE,FALSE,NA,NA
"RT @theworldindex: Teams Qualified for the Round-16 of FIFA World Cup

🇦🇷 Argentina
🇦🇺 Australia
🇧🇷 Brazil
🏴󠁧󠁢󠁥󠁮󠁧󠁿 England
🇫🇷 France
🇳🇱 Net…",FALSE,0,NA,2022-12-01 05:00:23,FALSE,NA,"1598180186474041344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImUniverze",110,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: The Argentina dream lives on 🇦🇷

#FIFAWorldCup #Qatar2022 https://t.co/j1bcuTv70H",FALSE,0,NA,2022-12-01 05:00:20,FALSE,NA,"1598180174381867008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DebrajHalder10",1401,TRUE,FALSE,NA,NA
"RT @BazzaCC: The upcoming game against Argentina....

might get a bit Messy 😎",FALSE,0,NA,2022-12-01 05:00:20,FALSE,NA,"1598180173438124032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","birdemergency",8,TRUE,FALSE,NA,NA
"RT @bitgetglobal: 🙌 We've made it into Round of 16! GET IN! ⚽ Congrats, #Messi and @Argentina! 🎉

💎 To celebrate, we're giving away 10,000…",FALSE,0,NA,2022-12-01 05:00:20,FALSE,NA,"1598180172494405632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alihwnn",198,TRUE,FALSE,NA,NA
"RT @19Alvarez_: Scored on his 1st start in Argentina 🇦🇷
Scored on his 1st start in the PL 🏴󠁧󠁢󠁥󠁮󠁧󠁿
Scored on his 1st start in UCL 🌍
Scored o…",FALSE,0,NA,2022-12-01 05:00:19,FALSE,NA,"1598180168962838529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slimRaekwon",410,TRUE,FALSE,NA,NA
"RT @budfootball: 😍 Imagine scoring your first ever international goal at the #FIFAWorldCup!

Alexis Mac Allister seals top spot for Argenti…",FALSE,0,NA,2022-12-01 05:00:18,FALSE,NA,"1598180164466544642",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kowfy_vibes",6,TRUE,FALSE,NA,NA
"#Qatar2022  🚨📑⤵️

▫️ Netherlands vs USA
▫️ Argentina vs Australia 
▫️ France vs Poland
▫️ England vs Senegal

#KuwaShabiki",FALSE,0,NA,2022-12-01 05:00:15,FALSE,NA,"1598180152554438656",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Shabiki_Ke",0,FALSE,FALSE,NA,NA
"RT @19Alvarez_: Scored on his 1st start in Argentina 🇦🇷
Scored on his 1st start in the PL 🏴󠁧󠁢󠁥󠁮󠁧󠁿
Scored on his 1st start in UCL 🌍
Scored o…",FALSE,0,NA,2022-12-01 05:00:14,FALSE,NA,"1598180145424371712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sgagu_1991",410,TRUE,FALSE,NA,NA
"11/30 Recap⬇️

Duke -5  ✅
Butler -2  ✅
Notre Dame +2.5 ✅
Maine +10.5 ✅
Temple -4.5✅
NIU ML✅
Mexico o2.5✅
Argentina… https://t.co/94JmZwXxHA",FALSE,1,NA,2022-12-01 05:00:13,TRUE,NA,"1598180142492573696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VirginBets",0,FALSE,FALSE,NA,NA
"Don't plan a big night this Saturday - you've got somewhere to be at 6 am on Sunday morning. Specifically, the big… https://t.co/B3xRAxz5ZH",FALSE,0,NA,2022-12-01 05:00:13,TRUE,NA,"1598180141968117760",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","thecanberrapage",0,FALSE,FALSE,NA,NA
"RT @itsampera: If Argentina wins, one random RT takes $50

Must be following me to claim the reward 💵 https://t.co/hYJhrk6eIo",FALSE,0,NA,2022-12-01 05:00:09,FALSE,NA,"1598180128085127168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nukasep015",599,TRUE,FALSE,NA,NA
"RT @NJIKOfficial: Yayy!! #Messi𓃵 #GOAT𓃵 ♥️
ARGENTINA WIN AND SECURE TOP SPOT IN GROUP C! 🇦🇷🏆
#VamosArgentina 🫶🏻🫶🏻
Meanwhile 👇🏻 Drama cont..…",FALSE,0,NA,2022-12-01 05:00:07,FALSE,NA,"1598180119872671745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nazish__Says",20,TRUE,FALSE,NA,NA
"RT @ESPNFC: POLAND vs. FRANCE and AUSTRALIA vs. ARGENTINA in the Round of 16 👀🍿 https://t.co/0CwblZe8YD",FALSE,0,NA,2022-12-01 05:00:07,FALSE,NA,"1598180118869909504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Toto_MF972",1063,TRUE,FALSE,NA,NA
"@Loftus_Cheeky ?? Mason Mount doesn’t play for Argentina",FALSE,0,"Loftus_Cheeky",2022-12-01 05:00:07,FALSE,"1598058629349150720","1598180118081724416","4838069472","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlastairUmpher3",0,FALSE,FALSE,NA,NA
"RT @ErlingRoIe: Julian Alvarez is the truth. Argentina have to start him from now on if they want to win the World Cup, what a finish that…",FALSE,0,NA,2022-12-01 05:00:06,FALSE,NA,"1598180114084216832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayzedahmad234",170,TRUE,FALSE,NA,NA
"RT @anishaL38430181: Congratulations 🎊 
Argentina  🥳🥳🥳🥳🥳🥳🥳
#Messi𓃵",FALSE,0,NA,2022-12-01 05:00:04,FALSE,NA,"1598180106610307073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gautam_sidheart",1,TRUE,FALSE,NA,NA
"RT @kinarration: ootd sage green

messi argentina back to december birth of a queen volkno arab saudi bangtan di maria xh roty on mama de p…",FALSE,0,NA,2022-12-01 05:00:03,FALSE,NA,"1598180100788215810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiana43451",110,TRUE,FALSE,NA,NA
"RT @goal: The perfect reward for scoring your first Argentina goal 😁 https://t.co/qUUKO4ufFQ",FALSE,0,NA,2022-12-01 05:00:03,FALSE,NA,"1598180100725526528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jibrealtmusa",697,TRUE,FALSE,NA,NA
"RT @HasbullaHive: Argentina is ready https://t.co/ZLGfdg2ilQ",FALSE,0,NA,2022-12-01 05:00:01,FALSE,NA,"1598180092152205314",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cindylu567",3588,TRUE,FALSE,NA,NA
"RT @SofascoreINT: 🔎 | FOCUS

Despite the penalty miss, Lionel Messi impressed for Argentina:

👌 98 touches
🎁 1 big chance created
🔑 5 key p…",FALSE,0,NA,2022-12-01 05:00:01,FALSE,NA,"1598180091678556162",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ziyadhzee",762,TRUE,FALSE,NA,NA
"🔢📊📈 The numbers don't lie! 

🔎 A statistical look after our successful progression from Group D to the knockout pha… https://t.co/bfTFlV6TES",FALSE,144,NA,2022-12-01 05:00:01,TRUE,NA,"1598180091598471168",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Socceroos",17,FALSE,FALSE,NA,NA
"Lionel #Messi missed a first-half penalty but #Argentina’s Alexis Mac Allister and Julian Alvarez scored in a 2-0 v… https://t.co/TCxi41IGEE",FALSE,0,NA,2022-12-01 05:00:01,TRUE,NA,"1598180091443511300",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","ChinaDailyAsia",0,FALSE,FALSE,NA,NA
